Id,Timestamp,Tweet,Location ,Polarity
1.15E+18,2019-07-11 15:57,The tide is turning on the carbon tax | My latest column in today's @TJProvincial written with @renaudbrossard looks at Quebec's intro into the court battle against Ottawa's carbon tax. Great news for taxpayers. https://t.co/ESio996KjV #nbpoli #cdnpoli #qcpoli https://t.co/zQDWfWb7sM,"Halifax, Nova Scotia",0
1.15E+18,2019-07-11 15:57,"@CostaSamaras @Revkin A $5 per ton carbon tax would increase gasoline prices by about 5 cents a gallon, but raise enough money to basically quadruple U.S. clean energy R&amp;D spending  overnight. Just sayin'",Washington DC,-1
1.15E+18,2019-07-11 15:58,"On carbon taxes - still relevant?

""No policy will be popular with all Canadians, but the data point to a reasonable chance that a carbon tax will be acceptable to the majority""

https://t.co/Dzg9hcATok

#cdnpoli #cdnecon",Canada,0
1.15E+18,2019-07-11 16:00,"South Africa should stand firm on carbon tax, or risk losing its status as a country that's concerned about #ClimateCrisis [?] [?] &gt;&gt; https://t.co/uk1PSinIE2 #ClimateChange #CarbonTax #ClimateAction",Africa,-1
1.15E+18,2019-07-11 16:00,"Nooooooo shit! 
Conservatives' climate plan would do less, cost more, study argues | CBC News https://t.co/tidER0FoWD","Vancouver, British Columbia",0
1.15E+18,2019-07-11 16:02,"@fatimabsyed This is a great point!  Just as 'climate change' gives cover to the idiot deniers (climate crisis is the accurate term), toss 'carbon tax' into the bin.  Carbon Levy is the much better term!  #StopDenying #StartActing","Toronto, Ontario",1
1.15E+18,2019-07-11 16:03,"@starbabie1 @cathmckenna I know for sure my carbon tax just on home heating was $30-$40 a month x 9 months = $360

Plus we used about 100L of fuel per week = $260/yr @ 0.05 increase.  Plus add everything else you purchase throughout the year.  I assume $1000 to be a low estimate.","Alberta, Canada ",-1
1.15E+18,2019-07-11 16:03,@calder12 @TheOakLeafs Your environment minister said the carbon tax will reduce forest fires... like the Leafs will win the cup this year because they have so much depth on the blue line,Panache Lake Road,-1
1.15E+18,2019-07-11 16:05,"@Hobgobbler @TheOakLeafs You're clearly one of those people that doesn't investigate anything beyond the surface and as such doesn't understand the point of a carbon tax. I'm not here to educate you, and I am positive you'll just come up with tons of dumbshit FB Meme arguments if I tried. Have a nice day","St. Catharines, Ontario",-1
1.15E+18,2019-07-11 16:06,"""The authors argue that Scheer's plan would increase costs for Canadians by up to $295 per household while leaving Canada further away from meeting its emissions target for 2030""
Conservatives' climate plan would do less, cost more, study argues | CBC News https://t.co/b7j7dxuSe9",Toronto,1
1.15E+18,2019-07-11 16:08,"@cathmckenna May I suggest that you take a crash course in maths? Check with Canadians how much they pay more at the gas pump, grocery, on utilities, you name it. Everything has been affected by your carbon tax. Your election promise of $295.00 is  in comparison to what we pay. Stopto us! https://t.co/It3nPn7EFk",Canada,-1
1.15E+18,2019-07-11 16:08,"I'd add (as follow-up to #8 on accountability for fossil fuel corps):
- whether they support waiving liability in return for a carbon tax (e.g. Climate Leadership Council), and
- whether they would support a global settlement with fossil fuel corps once some of the suits succeed?","Washington, DC",0
1.15E+18,2019-07-11 16:09,"@rgladstone @cathmckenna like ""canada must save the world by carbon tax.....""","Calgary, Alberta",1
1.15E+18,2019-07-11 16:09,@calder12 @TheOakLeafs How have you adjusted your lifestyle to climate change in regards to this carbon tax?,Panache Lake Road,1
1.15E+18,2019-07-11 16:10,"@irritatednate @jdnaa @CameronAhmad Nope. The military, the infrastructure, the environment, the pipeline, GOC Pay services and science/technology took a huge hit during that time. Cost us a fortune to fix. A lot more then the carbon tax.","Here, Earth",-1
1.15E+18,2019-07-11 16:10,"BC's landmark carbon tax succeeded in lowering emissions, but now they've plateaued. Even for this climate leader, more action is needed, writes @khar1958. @UBCPoliSci @ubcnews #CdnPoli #BCPoli #CarbonPricing https://t.co/CuR1944pwG","Montreal, Quebec, Canada",1
1.15E+18,2019-07-11 16:11,"@liberal_party @CleanProsperity Funny how CBC cites this study for two days and the Liberals then manage to mention it.

Hmmm, didn't I read the authors were paid by Clean Prosperity, who support Trudeau's carbon tax grab, sorry,  bend over tax.

That Katie!  Making that media buyout work for all Canadians.",third stone from the sun,0
1.15E+18,2019-07-11 16:11,@CherylBozarth @RobBreakenridge @calgaryherald @RogerPielkeJr @RogerPielkeJr is an expert scientist with many peer-reviewed papers. He is a well-respected academic and has testified to the US Senate a few times on these matters. That's like legal testimony. And he also thinks we should reduce FF+ even tax carbon - but not be hysterical.,,0
1.15E+18,2019-07-11 16:12,"@cathmckenna Climate change is a scam!
https://t.co/r18jl5jUz1",Canada,-1
1.15E+18,2019-07-11 16:13,"@Malagraves @AndrewCryer1 @otxena @jonfavs @crookedmedia @ChangePolls @AndrewYang Okay, explain to me why:

Medicare for All. Carbon Tax. End the Wars. Repeal AUMF. Every Cop gets a Camera. Pay teachers More. UBI paid by scalable VAT. National Automatic votter Registration. Legalize Cannabis. Statehood for DC/PR. Gun control without bans.

I could go on...","Miami, FL",0
1.15E+18,2019-07-11 16:13,"@ibrbxx2 Out-of-touch, inept, laurentian liberal climate plan has nothing to do with climate &amp; everything with taxation-- carbon tax, plastics tax, increased tax load for middle class, gas tax,...  , so they can continue their out of control spending habits","Strathcona County, Alberta",-1
1.15E+18,2019-07-11 16:15,"France is going wild with the taxes lol, carbon tax, digital tax, I expect a breathing tax next year too.",Central City,-1
1.15E+18,2019-07-11 16:16,"@IRPP @khar1958 @UBCPoliSci @ubcnews ?   A carbon tax of 9 cents did not lower emissions in BC.    

They've risen 4 of the last 6.     Correlation doesn't equal causation. https://t.co/XhJAff7dX5",,-1
1.15E+18,2019-07-11 16:17,"@fleming_pamc @TransitGeekJoe @derrickokeefe @taxpayerDOTcom Oh and I see you're not a fan of the carbon tax, but you'd support a ""buy Canadian"" policy that would increase the cost of all products in Canada? Somehow, I don't think your support for a ""hidden tax on everything"" goes too deep...",Unceded Coast Sailish Terr.,-1
1.15E+18,2019-07-11 16:17,"@IRPP @khar1958 @UBCPoliSci @ubcnews Fuel usage up across the board, the one place where the carbon tax applies.

BC is not using less fuel.   Why?    9 cents on $1.70 gas does nothing. https://t.co/DrxsG5c24L",,-1
1.15E+18,2019-07-11 16:17,"Surprised? - Conservatives' climate plan would do less, cost more, study argues | CBC News https://t.co/fea8b81ghK",,1
1.15E+18,2019-07-11 16:19,"@CBCNews @AaronWherry How is that even possible with already expansive taxation by the liberal party on Carbon affecting the cost of fuel, natural gas and the bulk of the tax being applied to middle class. What nonsense.",Barrie Ontario,-1
1.15E+18,2019-07-11 16:19,"@bcliberals STOP using krause/kenney talking points, its going to bleed you support. Who is in charge of coms now? This is absurd and makes you look stupid. Bclibs were the party of Enviro, carbon tax and great bear rainforest, when you worked with same groups now vilify https://t.co/JQhhYXaFij",Quebec,-1
1.15E+18,2019-07-11 16:19,"@LuckyHeronSay I'd go with a carbon tax on everything. The price of rice and meat would go up, but we'd all eat more healthily.",,1
1.15E+18,2019-07-11 16:21,"@ChrisWalkerCBC @LindaLarsonBC How stupid, im a 20 yr bc liberal, they sound ridiculous now, this is party yhat brought in carbon tax, applauded by all enviro except for partisan george heyman at sierra, also party with Great Bear Rainforest, who worked with groups they now attack. So dumb",Quebec,-1
1.15E+18,2019-07-11 16:21,@CameronAhmad If you like carbon tax plan so much maybe you should pay an extra 10 cents a litre when you fill up,,-1
1.15E+18,2019-07-11 16:21,"@mab2410 @VaughanPappy @merry123459 I am genuinely curious how the NDP and the PCS are in lockstep. Does Jagmeet support conversion therapy? Removal of carbon tax? Environmental regulation? 

What did I miss that put these parties so close together? With them historicall being left and right of center.",,-1
1.15E+18,2019-07-11 16:22,@SohiAmarjeet What garbage. I paid $250 in Carbon tax on my heating bill in the last 12 months......no rebate. And that doesn't include the tax on gasoline or on any goods I purchased that has the tax embedded into it (zero transparency around that!). Life will be cheaper without the tax.,"Calgary, AB",-1
1.15E+18,2019-07-11 16:22,"@SohiAmarjeet The current so called Carbon Tax rebate gives me 41 cents a day, I am certain I spend much more than that, . I will give Scheer a chance over the Liberals who are all about themselves and special interest groups,being one of those Canadians by default as per Ju$tin &amp; his MPs.",,-1
1.15E+18,2019-07-11 16:24,"@WebsterLee4 @SpencerFernando We could cut the cost of government by simplifying the tax act, cut the Carbon Tax, eliminate the GST, and stop giving away our money to foreign nations. Several departments could be cut out altogether, or cut down by half. But where would these peoople find employment?",Alberta & Ontario.,1
1.15E+18,2019-07-11 16:25,"@Jchatttt23 Yeah he just can't break through. People I talk to dismiss him as not being a progressive when he has the most progressive platform of anyone. End the Wars. Medicare for All. Carbon Tax. End the wars. SCOTUS Term Limits.  Money out of politics, Ranked choice voting...","Miami, FL",1
1.15E+18,2019-07-11 16:26,@UncleRee1 @nenshi There's no Carbon tax money. Alberta committed roughly $1.5B which ensured the Fed's could grant match another $1.5B. Calgary would have to find $3B new money.,"Fort Saskatchewan, Alberta",0
1.15E+18,2019-07-11 16:27,"@nikoCSFB @OurRevolution @BernieSanders @ninaturner Hopefully they realize that the ACTUAL most progressive candidate in the race is @AndrewYang 

End the wars. M4A. Repeal AUMF. Carbon Tax. SCOTUS/Cngss Term limits. Legalize Cannabis. UBI paid by scalable VAT. National Automatic Voter Registration. Ranked choice voting. much more","Miami, FL",0
1.15E+18,2019-07-11 16:28,"Watch this emotional plea by a poor handicapped Canadian woman to Prime Minister Trudeau to remove the economically devastating carbon tax that forces citizens to live without heat in the harsh winter, because they cannot pay their utility bills. HORRIBLE!
https://t.co/ujwV3P6Z4Q","Denver, CO",-1
1.15E+18,2019-07-11 16:29,"@CBCNews @AaronWherry Sounds like a bargain compared to the huge tax increases that the Trudeau Liberals would force on the provinces.
https://t.co/9eqkGCIrtM","Calgary, Alberta",-1
1.15E+18,2019-07-11 16:29,"On a planet where all life is carbon based, CO2 is essential. The Social Cost of Carbon is just another fabrication in an attempt to justify another tax. https://t.co/6pYaowm6Cg","Loveland, CO",-1
1.15E+18,2019-07-11 16:29,Isn't this essentially every conservative policy in a nut shell? https://t.co/S7jEjV4Pl8,Toronto,0
1.15E+18,2019-07-11 16:29,"@ThomasBeyer @SeanFraserMP @liberal_party @CanadianGreens @NDP @stephenharper I agree.  I wouldn't go as far as you describe.  For example, they were more pro business than NDP on Uber.  But I agree.  They aren't sending a low tax but high carbon tax signal.  Too bad.  That'd be great.",,0
1.15E+18,2019-07-11 16:31,"Why #politicians doesn't take the necessary measures to deal with #climatechange and worsening #inequality ? How corporate #elites and #Billionaires influences these choices ? 

Take a look at this article by @BradZarnett on @impakterdotcom 

https://t.co/NokHQCTaze",,1
1.15E+18,2019-07-11 16:32,@CleanProsperity @acoyne @enviroeconomics Propaganda from carbon tax lovers.,"Victoria, British Columbia",-1
1.15E+18,2019-07-11 16:32,"Sorry - discussing the carbon tax legal challenge, not Bombardier.","York Region, Ontario",0
1.15E+18,2019-07-11 16:33,"@ClareMalone @AndrewYang is the most progressive guy in the race and he's dismissed as not being progressive. It boggles the mind.

His platform speaks for itself. End the wars. Carbon Tax. M4A. Automatic Voter rEgistration. Ranked choice Voting. UBI paid by scalable VAT. SO much more...","Miami, FL",0
1.15E+18,2019-07-11 16:36,"Conservatives' climate plan would do less, cost more, study argues | CBC News https://t.co/5hMFhz66JD","St. Catharines, Ontario",1
1.15E+18,2019-07-11 16:37,"@MGarneu @AMinus____ @magiver1001 @Billmoroneau @Moonshi84280504 @RachieBabe079 @Danbalkwill1 @Turkmurph @leighgt @beafreeand @Orkidnut @trishshirlaw @Cherylscotian1 @JohnAll63815927 @MarkFriesen08 @AGRichard1 @DaneMckerness @PaulSR36855907 @anna_938 @RickRed10 @grannycindy57 @jeffg463 @Valerie24190901 @RickClarke2017 @ITS_LIISA_ @HedinBill @DestinyParadigm @gunz_tom @Lyndamathews25 @sideshow_bo @Janie_St_K @GayleneSass @HaveWeAllGoneM1 @davidmo26019984 @SaskLass @SusanIverach @pat69817036 @boysha @canada_rj @nixi_nixon @wendyfanning @LDawg05 @JIsaacsonV2 @imwiththeband9 @bgirl0001 @ErikLuczak @NewImproved9 @Tigergeorgie @big_ross55 @SChad71593015 This election is about the economy.  Over 50% of Canadian families are within $200 of insolvency.   The carbon tax (or cap and trade) is a tax on everything.    Funding UN commitments and Scheer's 'campaign' for a UNSC seat......?  Unnecessary.
https://t.co/fKffUiYoVe","Ottawa, Ontario",0
1.15E+18,2019-07-11 16:37,@Dave_S001 @IRPP @UBCPoliSci @ubcnews There are hot links in the piece to excellent peer-reviewed research on exactly this topic that draws a different conclusion -- that fuel usage was lower than it would have been absent the BC carbon tax. I'm going with their conclusions.,Vancouver,-1
1.15E+18,2019-07-11 16:38,France Introducing Carbon Tax on Flight Tickets https://t.co/XWXD0n6hdJ,United States,0
1.15E+18,2019-07-11 16:39,"@nationalpost ""but a carbon tax!!!"" cries 1/3 of Canadians","Ottawa, Ontario",-1
1.15E+18,2019-07-11 16:41,"@liberal_party @CleanProsperity All the carbon tax has done is increased my cost of doing business, which gets passed on with higher fees. #cdnpoli #SmallBiz","Edmonton, Alberta, Canada",-1
1.15E+18,2019-07-11 16:42,@drvox This is a blind spot in the carbon tax discussion. Levy a carbon tax without addressing this disparity and I fear we wouldn't have accomplished much.,,-1
1.15E+18,2019-07-11 16:44,@liberal_party @CleanProsperity They have been in four years done nothing but raised tax's and divided our country. Let me guess you think flying all over the world reduces our carbon footprint? The only one who benefits from the carbon tax is the Liberal Government zero accountability where it's spent,Calgary Alberta,-1
1.15E+18,2019-07-11 16:45,"@HobbyPundit @BrockWHarrison @globalnews @AndrewScheer @CPC_HQ Thank you I didn't see your reply.
Scheer is right! Our cost of living with the increase of carbon taxes going onto every single product we buy in BC is ridiculous!!! BC does not get a cent back from carbon tax its goes into GENERAL REVENUE for @jjhorgan to piss up the wall","British Columbia, Canada",0
1.15E+18,2019-07-11 16:46,It's funny that Conservative Premiers think it is unconstitutional for the Feds to implement a carbon tax on the Provinces yet think it's ok for the Feds to build pipelines through Quebec by threats or bribes. Oh the HYPOCRISY.,Between Mars and Uranus,1
1.15E+18,2019-07-11 16:47,"Tell the Cabinet of Mr. Trudeau to pay attention to new published research showing that the ""greenhouse"" climate theory, on which the devastating carbon tax rests, is physically FUNDAMENTALLY WRONG:
https://t.co/OCwzuciMH5","Denver, CO",-1
1.15E+18,2019-07-11 16:50,"@GerryxSimons @BrockWHarrison @globalnews @AndrewScheer @CPC_HQ @jjhorgan I agree. The BC carbon tax has impacted the prices. The way the prov'l law was structured isn't great - prioritizes revenue over climate or citizen benefit. 

But he wasn't talking about BC Tax. He was tying it to federal backstop. And increase at the time wasn't due to either.",Lnd of the Mississaugas of CFN,-1
1.15E+18,2019-07-11 16:51,"@DemanJake @cathmckenna The report the government received in relation to the carbon tax stated those figures.  They are fully aware of the cost.

It's not my job to ensure you are informed &amp; I don't answer to you, especially a new account with 1 follower.

Actually think for yourself &amp; google info.","Alberta, Canada ",0
1.15E+18,2019-07-11 16:52,Hard to believe this is a climate plan in 2019: Conservatives promise to scrap the carbon tax and for a suspiciously vague plan requiring industrial emitters to invest unspecified amounts in green innovation if their emissions exceed unquantified levels. https://t.co/QXfuP68RBv,"Ottawa, Canada",0
1.15E+18,2019-07-11 16:55,"Anyone in favor of a carbon tax, I don't want to hear complaints about IL's 19-cent-per-gallon gas tax. No, the revenue won't address climate issues &amp; it doesn't include subsidies for poorer residents. But all-in-all, reducing consumption is a good thing. https://t.co/NRxxvhBWZs",Chicago,-1
1.15E+18,2019-07-11 16:55,"@winterfedyk @SusanDelacourt @phil_proulx @JustinTrudeau @AndrewScheer lol between c48,c69, and the carbon tax topped with bottlenecking our oil? You don't have a hope in hell. Ag is in a bad spot with the games China is pulling and the federal libs roll over and play dead hoping it fixes itself?Ya not a good voice for Saskatchewan.",,-1
1.15E+18,2019-07-11 16:56,"@Lots_Of_Fun_69 They just cant help themselves getting into everyone's pockets. Tax, tax, tax is the only fcking thing these idiots can do. Guess the carbon tax isn't enough",,-1
1.15E+18,2019-07-11 16:57,@HobbyPundit @BrockWHarrison @globalnews @AndrewScheer @CPC_HQ @jjhorgan So what you are saying is BC carbon tax does impact prices but that it WON'T impact pricing of goods or cost of living in any other provinces? How does that work?,"British Columbia, Canada",-1
1.15E+18,2019-07-11 16:58,"@DoctorDee1 @cathmckenna It's unfortunate that anyone thinks that global warming will magically go away without a carbon tax. There's no other way. Yes, it needs to impact vehicle choices, gas prices etc. Being left alone to buy the gas guzzler and idle it all the time will not work. Got it?",,1
1.15E+18,2019-07-11 17:01,"""A new analysis of the Conservative Party's proposed climate plan concludes that its policies would lead to higher greenhouse gas emissions than current federal policies, and would leave Canada further away from meeting its emissions target for 2030."" 

https://t.co/prc0hOZBzL","Calgary, Alberta",1
1.15E+18,2019-07-11 17:02,"Kenney cancels carbon tax and subsequent funding that it brings in to fund things like transit.

Greenline LRT under attack by 5 PC linked businessmen in Calgary. 

Maybe Kenney is just looking for a way out of the promises made and said he would keep. #yyc #greenline","Edmonton, AB",-1
1.15E+18,2019-07-11 17:03,"@AndrewScheer If you're such an environmentalist, show it. All I've heard from you are anti-tax slogans - especially against the carbon tax. Seems like you're trying to appeal to both sides of the climate change issue. Seems like you're in a quandry.",Canada,1
1.15E+18,2019-07-11 17:05,"@tiavioann @andrew_lilico Yes I do. That is exactly why we have to get off this CO2 nonsense which is a deliberate scam, and concentrate on reducing pollution. A carbon tax doesn't do a damn thing for the environment.",North Wales,-1
1.15E+18,2019-07-11 17:05,"@Lumberist @cathmckenna Nobody wants a carbon tax, but it's necessary to change behaviour. All those gas guzzlers, all the idling, all the high carbon choices has taken a toll and it has to be dealt with. Too many people want to be left alone to keep doing the worst things &amp; that has to stop.",,1
1.15E+18,2019-07-11 17:06,I agree with @gilliantett - the Republicans' position on climate change is coming under increasing pressure &amp; will become untenable. There's growing support in corporate America for a carbon tax - huge names including #Exxon &amp; #BlackRock are signed up. https://t.co/DrGoAlBudl,London,1
1.15E+18,2019-07-11 17:06,"Scheer's plan would increase costs by $295 per household in Ontario, while doing LESS to protect the environment. 

Meanwhile, we have a real plan that gives the average family in #Carleton an additional $307/year through the Climate Action Incentive. 

https://t.co/wPJAWwf7WI","Metcalfe, Ontario",1
1.15E+18,2019-07-11 17:06,@cathmckenna I wonder how many Canadians would gladly pay the equivalent of a carbon tax in exchange for never hearing from Catherine McKenna again. https://t.co/3J7S2oNqXs,,-1
1.15E+18,2019-07-11 17:07,"@maej43 CARBON TAX!*

*or somesuch bullshit.",Toronto,0
1.15E+18,2019-07-11 17:09,@GerryxSimons @BrockWHarrison @globalnews @AndrewScheer @CPC_HQ @jjhorgan Not quite. I'm saying that the federal carbon tax did not impact the gas prices in VAN  or VIC b/c it only applied in a few provinces. But Scheer was trying to say that the price increase in VAN and VIC last July was because of the Trudeau carbon tax. It wasn't.,Lnd of the Mississaugas of CFN,1
1.15E+18,2019-07-11 17:12,BEIS sends email. There may a carbon tax on Nov 4. But maybe not.,Falmer and Amsterdam,0
1.15E+18,2019-07-11 17:13,"Fords' $6.2 million Provincial Carbon Tax on seniors  ""Not Withstanding Clauses"" the recent POGG ruling on Carbon Taxes  - news/2019/07/10/province-defends-budget-cut-to-public-transit-tax-credit-for-seniors/",Mississauga ON,0
1.15E+18,2019-07-11 17:13,"@EdtheSock @maej43 Funny thing, BC had a carbon tax, my family switched to solar and Hydro was paying us......took it away and now we paying. 

Weird.",Nunyagoddamnbidness Canada,-1
1.15E+18,2019-07-11 17:14,@iconovoxx It's the carbon tax ,Cowboys Stadium,0
1.15E+18,2019-07-11 17:14,@bikeademic Macron's experience with the gilets jaunes shows that you need to give the money raised back to the people. https://t.co/USF1JaJkhX,UK,0
1.15E+18,2019-07-11 17:14,"@SohiAmarjeet When notley was in my trucking company was paying $4000-$7000 a month on carbon tax.tell me what kind of business can survive that , I'm running clean burning trucks while others that run old trucks are exempted from paying , you liberals and ndp are a bunch of lying hypocrites",,-1
1.15E+18,2019-07-11 17:15,@cathmckenna Hey #climatenazi can your carbon tax turn  the temp down 3 or 4 degrees? All that money you are scamming us for has to change the weather somehow? You have a climate machine you can buy and run with our tax?,Ottawa Canada,-1
1.15E+18,2019-07-11 17:15,@RCAstudios @bbassit4eva @amandaalvaro I don't need to read up on it. The 97% have already decided. The carbon tax is nothing but a revenue generator.,"St. Albert, Alberta",-1
1.15E+18,2019-07-11 17:16,"A+ [?]@macleans[?] on climate change: ""The Conservatives and Liberals look at [carbon tax poll] numbers and see a reason for caution. But the science offers none: they are fiddling while the world burns."" #cdnpoli  https://t.co/PP9qHKWMhH","Vancouver, British Columbia",-1
1.15E+18,2019-07-11 17:17,"@jacksonleon9 @bbassit4eva @amandaalvaro All of the money from the carbon tax goes to green initiatives, so it doesn't generate any actual revenue for the government. Citizens even get rebates on their taxes. You really are in need of education on politics.","Nova Scotia, Canada",1
1.15E+18,2019-07-11 17:19,"The new Alberta government has been busy creating new jobs... for lawyers. Special prosecutors, judicial carbon tax beatdowns, and more in our latest episode. #ableg #cdnpoli #ctax
https://t.co/SFOeFi51cn",facebook.com/PoliticalRnD,0
1.15E+18,2019-07-11 17:22,"@GregLeding 1) Carbon Tax and Dividend. 2) Electric Grid improvements. 3) Subsidies for Solar and battery storage for individuals, businesses, and nonprofits. With a stipulation that Arkansas be 100% renewable energy except for motorized vehicles by 2030.","Arkansas, USA",0
1.15E+18,2019-07-11 17:23,"@SohiAmarjeet Expenses on everything is high because of this carbon tax it's time to get it under control and get our costs back down and that won't happen till we boot you liberals out , you government spoilt tits don't understand what the real tax paying people of Alberta are going threw",,-1
1.15E+18,2019-07-11 17:24,We asked Quebec to join the fight against the carbon tax and they listened https://t.co/tlVcrAiyfb via @TrueNorthCentre,"Ontario, Canada",0
1.15E+18,2019-07-11 17:24,"@CitznsClimateUK 2/ To protect those people, all we need to do is exempt 'basics' from the carbon tax and ensure carbon taxes are extended, first and foremost, to commodities with the highest elasticity of demand.",The Rose Red Empire,1
1.15E+18,2019-07-11 17:25,"#cdnpoli yes #WordsMatter so #FactCheck the #Conservative talking points  #NoToScheer, don't confused #Scheer's rhetoric with an ""actual"" plan, #ClimatePlan2019 does less and cost more | CBC News https://t.co/oBATdlC7Ta https://t.co/hI6V8cCGiq","Calgary, Alberta",1
1.15E+18,2019-07-11 17:29,"For some time now, True North has been calling on conservative premiers across the country to fight against Trudeau's carbon tax. 

Our reporting and our petitions seem to have worked. #cdnpoli 

https://t.co/fOdoMW4sCo","Toronto, Ontario",-1
1.15E+18,2019-07-11 17:29,"@SohiAmarjeet And wait till October if liberals get in there's going to be companies shut down like never before mine included,you liberals take money from me like you have own my company I'll show you who has control over my company, $50 a ton carbon tax morons",,-1
1.15E+18,2019-07-11 17:30,"A truly progressive #climate platform will cost less and do more! #MissionPossible. ""Conservatives' climate plan would do less, cost more, study argues"" | CBC News https://t.co/MDEnMcQN5O #cdnpoli","Toronto, Ontario",1
1.15E+18,2019-07-11 17:31,"BTW, this type of approach could still be combined with an ambitious carbon tax, with border adjustments (like are in the bipartisan Carbon Dividend bill in the U.S.). That would be a conservative-minded climate policy environmentally conscious centrists like me could get behind. https://t.co/TBYbyotUeP","Boulder, CO",0
1.15E+18,2019-07-11 17:33,"In the 2018 elections, Steyer fronted a $15.2 million failed effort to establish a carbon tax in Washington State, which would have raised household energy prices for consumers. https://t.co/0n4BwdJ1VH","Washington, D.C.",-1
1.15E+18,2019-07-11 17:34,"@JohnLang6 @andrew_lilico A carbon tax helps to cut other pollutants, and encourages carbon offsetting. And any policies put in place to cut pollution will ultimately cost money and generate green taxes. Will that go to the global elite too?",our green & pleasant land...,1
1.15E+18,2019-07-11 17:34,"@liberal_party @CleanProsperity All a carbon tax accomplishes is it raises living costs for Canadians who need gas to drive to their jobs and to heat their homes.  Average Canadians already pay 50% of their income in taxes (WTF)!  Do better, Liberal Party of Canada. @AndrewScheer @jkenney @DruhFarrell",,-1
1.15E+18,2019-07-11 17:38,"@gmbutts Lol.  And a tax in  making everything more expensive will of course solve everything.  While 50% of Canadians are $200 away from disaster.

We still don't know the cost of the carbon tax because the @liberal_party refuses to tell us.","Alberta, Canada ",-1
1.15E+18,2019-07-11 17:40,@imdavidbryan @cathmckenna It's not just gas..the price of food..heating your home..everything you ride in or ride on goes up..and a carbon tax in Canada will do fuck all for global warming..climate change or whatever the word is today.,Indian Head Sk Canada,-1
1.15E+18,2019-07-11 17:40,"Democrats are openly for: infanticide, late term abortion, socialism, tax hikes on the middle class, carbon taxes, and sending billions of dollars to the Ayatollah. But Trump's tweets are mean.

The cure for Trump Derangement Syndrome is electroshock therapy","Manhattan, NY",-1
1.15E+18,2019-07-11 17:40,"A #CarbonTax can accomplish the same carbon pollution reduction as regulations, while growing our gross domestic product. Learn more: https://t.co/c8yi4trVzh","Washington, DC",1
1.15E+18,2019-07-11 17:42,"Conservatives' climate plan would do less, cost more, study argues | CBC News https://t.co/KqdL6a1Jnp","Coquitlam, British Columbia",1
1.15E+18,2019-07-11 17:43,@fatimabsyed Did the LPC ever use the phrase Carbon Tax? Something tells me another group is pushing that term.,Toronto,0
1.15E+18,2019-07-11 17:43,"@SohiAmarjeet You liberals are so sure of your carbon tax put it to $50 a ton right now give everyone a taste of what you want . No exemptions for anyone try it for a month ,you liberals are so lucky there's lots of  Canadians that can't figure what it's costing them but they will @ $50 a ton",,-1
1.15E+18,2019-07-11 17:44,@jossgarman @guynewey European environmental economist association also issued a statement supporting carbon tax as primary tool - following US economists statement which included eliminating other policies &amp; removing oil company legal liability on climate #usefulidiots,London and Europe,0
1.15E+18,2019-07-11 17:46,"Hypothecated carbon tax!! 

https://t.co/TO7T7MJR9X https://t.co/Y87DolZh7s","Oakland, CA",-1
1.15E+18,2019-07-11 17:47,Joi Scientific gamble necessary to help cap carbon tax bill: NB Power https://t.co/a66s8eE5DW,,1
1.15E+18,2019-07-11 17:51,"@DineshDSouza @stclairashley Shoplifters are just a subset of shoppers.
Tax cheats are just a subset of taxpayers.
Segregationists were just a subset of @theDemocrats.
Exhaling CO2 is just a subset of carbon pollution.
It's all fungible. Don't shoo the messenger. ","I Love Lucidity, Persiflage",0
1.15E+18,2019-07-11 17:52,"Conservatives' climate plan would do less, cost more, study argues | CBC News https://t.co/x8PMJXSxTD","Edmonton, Alberta",1
1.15E+18,2019-07-11 17:52,"@varadmehta @stephenkallao You know, that one guy with the glasses who blew through a $250M war chest in six months and that other guy who's Dad was a mailman and thought he could win the GOP nomination by running on upholding the ACA and implementing a carbon tax.","Wilmore, KY/Independence, KY",0
1.15E+18,2019-07-11 17:53,"@ChuckGrassley Alternatively we should initiate countervailing tax on all hardware, software and services to effectively move its VAT to 35%  As a benefit the reduction in consumption should also bring credit for reducing their carbon footprint",Here There Everywhere,1
1.15E+18,2019-07-11 17:55,"@enviroeconomics Such bull!  Carbon tax is a tax on absolutely every good/service. Libs &amp; their media will blame huge rising cost of living on anything BUT their filthy tax, in order 2 pacify us sleeping Canadians...&amp; appease us with a few $ rebate.",Canada,-1
1.15E+18,2019-07-11 17:58,"https://t.co/vZUmXMsWN3 My Outlook * Want to witness a group of adults polarize faster than a world class athlete runs the 100m? Get them talking; not about Trump or Trudeau, or even climate change or carbon tax. Get them talking... https://t.co/cw1tNg8rLJ",United States,-1
1.15E+18,2019-07-11 18:00,"Tories' climate plan would do less, cost more:
https://t.co/fdAKE7fLnk","Montreal, Quebec, Canada",1
1.15E+18,2019-07-11 18:02,"@jonburkeUK If what you're proposing is a tax on certain products that you regard as not being 'basics' then that's not really a carbon tax, it's a tax or a series of taxes on certain products.",UK,-1
1.15E+18,2019-07-11 18:03,"When will the #Trudeau Liberals understand that Canadians do not want or support a #carbontax. It will not have any impact on the global environment. Do you jobs! Work for Canadians. 

Quebec joins Saskatchewan in carbon tax challenge  https://t.co/ZtV1bVToyg",mobile,-1
